spectrum_index,rank_index,setup_name,step_rank,eta,orientation_seed,budget,analysis_role,q,observations,mean_r_actual,mean_ell,mean_rank_efficiency,mean_rejected_query_count,mean_cumulative_failed_penalty_rank,mean_cumulative_failed_penalty_gaussian,mean_cumulative_failed_penalty_rademacher,mean_full_risk,se_full_risk,ci_low_full_risk,ci_high_full_risk,mean_rank_risk,se_rank_risk,ci_low_rank_risk,ci_high_rank_risk,mean_gaussian_risk,se_gaussian_risk,ci_low_gaussian_risk,ci_high_gaussian_risk,mean_rademacher_risk,se_rademacher_risk,ci_low_rademacher_risk,ci_high_rademacher_risk,additive_regret_full,baseline_normalized_additive_regret_full,multiplicative_regret_full,minimum_is_zero_full,minimum_is_plateau_full,additive_regret_rank,baseline_normalized_additive_regret_rank,multiplicative_regret_rank,minimum_is_zero_rank,minimum_is_plateau_rank,additive_regret_gaussian,baseline_normalized_additive_regret_gaussian,multiplicative_regret_gaussian,minimum_is_zero_gaussian,minimum_is_plateau_gaussian,additive_regret_rademacher,baseline_normalized_additive_regret_rademacher,multiplicative_regret_rademacher,minimum_is_zero_rademacher,minimum_is_plateau_rademacher
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,42,200,5.11,192.89,0.12166666666666667,36.89,8.237398445223228e-29,8.237398445230255e-29,8.381086065514632e-31,5.87179487179487e-28,1.271493304277641e-44,5.87179487179487e-28,5.87179487179487e-28,5.131326640759931e-28,3.615290571938664e-32,5.130618043807831e-28,5.132035237712031e-28,5.131326640763949e-28,3.615290571136072e-32,5.130618043812006e-28,5.132035237715891e-28,5.2266704947353324e-30,2.313274263828223e-32,5.1813303191642994e-30,5.2720106703063654e-30,1.5674470457079134e-28,3.761872909698993e-27,0.36415436415436364,False,False,8.269788146729744e-29,1.984749155215139e-27,0.19212639128766074,False,False,8.269788137925464e-29,1.98474915310211e-27,0.19212639104363927,False,False,9.370807140719893e-31,2.2795264908938733e-29,0.21845462200049326,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,43,200,5.11,191.89,0.1188372093023256,37.89,8.504809393644862e-29,8.504809393652097e-29,8.653493107050445e-31,5.935064935064934e-28,0.0,5.935064935064934e-28,5.935064935064934e-28,5.158067735602094e-28,3.665243531021945e-32,5.157349347870013e-28,5.1587861233341745e-28,5.158067735606132e-28,3.665243530215044e-32,5.1573493478742105e-28,5.158786123338054e-28,5.253911198888914e-30,2.3256948308671766e-32,5.208327580203917e-30,5.299494817573911e-30,1.630717108977978e-28,3.913721061547148e-27,0.3788534697625605,False,False,8.537199095151375e-29,2.0489277828363303e-27,0.1983389688772541,False,False,8.537199086347301e-29,2.048927780723351e-27,0.198338968631961,False,False,9.643214182255709e-31,2.3457917611274912e-29,0.22480504372995025,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,44,200,5.11,190.89,0.1161363636363636,38.89,8.775022089979941e-29,8.775022089987387e-29,8.928754531882995e-31,5.999999999999999e-28,6.357466521388205e-45,5.999999999999999e-28,5.999999999999999e-28,5.185089005235601e-28,3.716048886897552e-32,5.18436065965377e-28,5.185817350817433e-28,5.185089005239661e-28,3.7160488860864074e-32,5.1843606596579885e-28,5.185817350821334e-28,5.28143734137217e-30,2.3382493952798371e-32,5.235607653224686e-30,5.327267029519655e-30,1.6956521739130427e-28,4.069565217391303e-27,0.3939393939393938,False,False,8.807411791486448e-29,2.113778829956748e-27,0.20461663757998827,False,False,8.80741178268259e-29,2.1137788278438198e-27,0.20461663733340996,False,False,9.918475607088271e-31,2.4127513837517186e-29,0.23122200756349431,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,45,200,5.11,189.89,0.11355555555555558,39.89,9.048080798414782e-29,9.048080798422445e-29,9.206915440394047e-31,6.066666666666666e-28,0.0,6.066666666666666e-28,6.066666666666666e-28,5.212394876079087e-28,3.7677253534218375e-32,5.211656401909816e-28,5.2131333502483575e-28,5.212394876083168e-28,3.7677253526066436e-32,5.211656401914057e-28,5.213133350252279e-28,5.3092534322232746e-30,2.350940135668373e-32,5.263175005564175e-30,5.3553318588823744e-30,1.76231884057971e-28,4.2295652173913045e-27,0.4094276094276095,False,False,9.080470499921305e-29,2.1793129199811135e-27,0.21096042575574758,False,False,9.080470491117662e-29,2.179312917868237e-27,0.21096042550787075,False,False,1.0196636515599315e-30,2.4804163298081496e-29,0.23770656489261088,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,46,200,5.11,188.89,0.11108695652173914,40.89,9.324030720501324e-29,9.3240307205092e-29,9.488021888137534e-31,6.135135135135135e-28,0.0,6.135135135135135e-28,6.135135135135135e-28,5.239989868287741e-28,3.8202921529116085e-32,5.239241091025771e-28,5.240738645549712e-28,5.239989868291843e-28,3.8202921520919956e-32,5.239241091030033e-28,5.2407386455536535e-28,5.3373640769976226e-30,2.363769278087331e-32,5.291034199147111e-30,5.3836939548481344e-30,1.8307873090481782e-28,4.3938895417156284e-27,0.42533442533442534,False,False,9.356420422007849e-29,2.245540901281884e-27,0.21737138354159646,False,False,9.356420413204412e-29,2.245540899169057e-27,0.21737138329240735,False,False,1.0477742963342794e-30,2.548797802691937e-29,0.24425978937600212,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,47,200,5.11,187.89,0.10872340425531916,41.89,9.602918020102012e-29,9.602918020110111e-29,9.772120911261002e-31,6.205479452054794e-28,6.357466521388205e-45,6.205479452054794e-28,6.205479452054794e-28,5.267878598247808e-28,3.8737690326865823e-32,5.267119339517402e-28,5.268637856978215e-28,5.267878598251934e-28,3.8737690318625843e-32,5.267119339521688e-28,5.268637856982179e-28,5.3657739793099696e-30,2.3767390973418092e-32,5.31918989300207e-30,5.412358065617869e-30,1.901131625967837e-28,4.56271590232281e-27,0.44167704441677014,False,False,9.635307721608518e-29,2.3124738531860447e-27,0.22385058343130892,False,False,9.635307712805315e-29,2.3124738510732737e-27,0.22385058318079398,False,False,1.0761841986466265e-30,2.617907244335751e-29,0.25088277753221555,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,48,200,5.11,186.89,0.10645833333333334,42.89,9.88478984913562e-29,9.884789849143937e-29,1.0059260552743289e-30,6.277777777777778e-28,0.0,6.277777777777778e-28,6.277777777777778e-28,5.296065781151171e-28,3.9281762822436375e-32,5.295295858599852e-28,5.296835703702491e-28,5.296065781155317e-28,3.928176281415374e-32,5.295295858604159e-28,5.296835703706474e-28,5.394487943458199e-30,2.3898519183284493e-32,5.347646845858961e-30,5.441329041057437e-30,1.9734299516908212e-28,4.7362318840579715e-27,0.4584736251402919,False,False,9.91717955064215e-29,2.3801230921541163e-27,0.23039912087350456,False,False,9.917179541839143e-29,2.3801230900413926e-27,0.23039912062164847,False,False,1.1048981627948558e-30,2.687756341592316e-29,0.2575766493513032,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,49,200,5.11,185.89,0.10428571428571427,43.89,1.0169694374153993e-28,1.0169694374162535e-28,1.0349489889479182e-30,6.3521126760563395e-28,1.271493304277641e-44,6.3521126760563395e-28,6.3521126760563395e-28,5.324556233653007e-28,3.983534751086275e-32,5.323775460841794e-28,5.32533700646422e-28,5.324556233657177e-28,3.983534750253326e-32,5.323775460846127e-28,5.325337006468226e-28,5.4235108771317886e-30,2.4031101174209095e-32,5.376409918830339e-30,5.4706118354332385e-30,2.047764849969383e-28,4.914635639926521e-27,0.47574334898278603,False,False,1.0202084075660508e-28,2.4485001781585226e-27,0.23701811488908242,False,False,1.0202084066857744e-28,2.4485001760458567e-27,0.23701811463587208,False,False,1.1339210964684455e-30,2.758357032822977e-29,0.26434254892622766,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,50,200,5.11,184.89,0.10220000000000003,44.89,1.0457680803781383e-28,1.0457680803790145e-28,1.0642859060243142e-30,6.42857142857143e-28,6.357466521388205e-45,6.42857142857143e-28,6.42857142857143e-28,5.353354876615746e-28,4.039865867236983e-32,5.3525630629057675e-28,5.354146690325725e-28,5.353354876619937e-28,4.039865866399728e-32,5.3525630629101225e-28,5.354146690329752e-28,5.452847794208185e-30,2.4165161239015508e-32,5.4054840781797145e-30,5.500211510236656e-30,2.1242236024844733e-28,5.098136645962737e-27,0.4935064935064939,False,False,1.0490070505287898e-28,2.5176169212690962e-27,0.24370870870870864,False,False,1.049007049648535e-28,2.517616919156482e-27,0.2437087084541285,False,False,1.163258013544842e-30,2.8297215147001114e-29,0.27118164510475773,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,51,200,5.11,183.89,0.10019607843137257,45.89,1.074879941704896e-28,1.0748799417057953e-28,1.093941929456554e-30,6.5072463768115945e-28,0.0,6.5072463768115945e-28,6.5072463768115945e-28,5.382466737942503e-28,4.0971916564688915e-32,5.381663688377836e-28,5.3832697875071705e-28,5.382466737946719e-28,4.097191655627076e-32,5.381663688382216e-28,5.383269787511222e-28,5.4825038176404235e-30,2.430072421441138e-32,5.434874398180177e-30,5.53013323710067e-30,2.202898550724638e-28,5.286956521739133e-27,0.5117845117845119,False,False,1.0781189118555466e-28,2.5874853884533125e-27,0.25047207043108655,False,False,1.0781189109753168e-28,2.587485386340758e-27,0.2504720701751224,False,False,1.1929140369770803e-30,2.9018622492315057e-29,0.2780951321626395,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,52,200,5.11,182.89,0.0982692307692308,46.89,1.1043101592659048e-28,1.104310159266827e-28,1.123922294255634e-30,6.588235294117649e-28,1.271493304277641e-44,6.588235294117649e-28,6.588235294117649e-28,5.411896955503513e-28,4.1555347622797797e-32,5.411082470690106e-28,5.41271144031692e-28,5.41189695550775e-28,4.1555347614334917e-32,5.411082470694509e-28,5.412711440320991e-28,5.5124841824395035e-30,2.4437815496284521e-32,5.464586064066786e-30,5.560382300812221e-30,2.283887468030692e-28,5.4813299232736626e-27,0.5306001188354132,False,False,1.1075491294165563e-28,2.658117910599736e-27,0.25730939370283634,False,False,1.107549128536348e-28,2.6581179084872332e-27,0.2573093934454722,False,False,1.2228944017761604e-30,2.974791971015231e-29,0.2850842304988548,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,53,200,5.11,181.89,0.09641509433962263,47.89,1.1340639839214592e-28,1.1340639839224046e-28,1.1542323505712716e-30,6.671641791044776e-28,0.0,6.671641791044776e-28,6.671641791044776e-28,5.441650780159068e-28,4.214918466649442e-32,5.440824656139605e-28,5.442476904178532e-28,5.441650780163327e-28,4.214918465798419e-32,5.440824656144031e-28,5.442476904182624e-28,5.5427942387551415e-30,2.4576461055517716e-32,5.494624375086327e-30,5.590964102423956e-30,2.3672939649578197e-28,5.681505515898769e-27,0.5499773857982813,False,False,1.1373029540721118e-28,2.729527089773069e-27,0.2642218984207936,False,False,1.137302953191925e-28,2.729527087660618e-27,0.26422189816201413,False,False,1.2532044580917984e-30,3.0485236947338286e-29,0.29215018735381326,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,54,200,5.11,180.89,0.09462962962962962,48.89,1.1641467826451425e-28,1.164146782646111e-28,1.1848775668748666e-30,6.757575757575758e-28,0.0,6.757575757575758e-28,6.757575757575758e-28,5.471733578882749e-28,4.2753667116096154e-32,5.470895607007273e-28,5.472571550758224e-28,5.471733578887035e-28,4.2753667107538485e-32,5.470895607011727e-28,5.472571550762343e-28,5.573439455058737e-30,2.471668745434307e-32,5.524994747648225e-30,5.6218841624692495e-30,2.4532279314888014e-28,5.887747035573125e-27,0.5699418426691154,False,False,1.1673857527957922e-28,2.801725806709902e-27,0.27121083145760827,False,False,1.1673857519156324e-28,2.8017258045975156e-27,0.2712108311973991,False,False,1.283849674395394e-30,3.1230707228971386e-29,0.2992942775513745,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,55,200,5.11,179.89,0.09290909090909091,49.89,1.1945640417512185e-28,1.1945640417522117e-28,1.2158635332486377e-30,6.846153846153844e-28,1.271493304277641e-44,6.846153846153844e-28,6.846153846153844e-28,5.502150837988825e-28,4.336904121667089e-32,5.5013008047809785e-28,5.503000871196672e-28,5.502150837993135e-28,4.3369041208065697e-32,5.501300804785456e-28,5.503000871200813e-28,5.6044254214325074e-30,2.4858521863257317e-32,5.555702718580523e-30,5.653148124284492e-30,2.5418060200668878e-28,6.100334448160532e-27,0.5905205905205901,False,False,1.1978030119018688e-28,2.874727228564486e-27,0.27827746741154535,False,False,1.1978030110217323e-28,2.8747272264521554e-27,0.2782774671498893,False,False,1.3148356407691643e-30,3.198446653843392e-29,0.3065178042656185,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,56,200,5.11,178.89,0.09125,50.89,1.2253213702302851e-28,1.2253213702313017e-28,1.247195964785095e-30,6.937499999999998e-28,1.271493304277641e-44,6.937499999999998e-28,6.937499999999998e-28,5.532908166467893e-28,4.3995560271165674e-32,5.532045853486579e-28,5.533770479449208e-28,5.532908166472225e-28,4.399556026251222e-32,5.53204585349108e-28,5.53377047945337e-28,5.635757852968965e-30,2.5001992078520665e-32,5.5867539484950646e-30,5.684761757442866e-30,2.633152173913042e-28,6.319565217391302e-27,0.6117424242424239,False,False,1.2285603403809366e-28,2.9485448169142486e-27,0.2854231093814297,False,False,1.2285603395008225e-28,2.948544814801972e-27,0.2854231091183108,False,False,1.3461680723056222e-30,3.2746653900087246e-29,0.31382209981334164,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,57,200,5.11,177.89,0.08964912280701758,51.89,1.25642450319742e-28,1.2564245031984613e-28,1.2788807051011842e-30,7.031746031746032e-28,0.0,7.031746031746032e-28,7.031746031746032e-28,5.564011299435028e-28,4.4633484882834754e-32,5.563136483131324e-28,5.564886115738732e-28,5.564011299439385e-28,4.463348487413362e-32,5.563136483135852e-28,5.5648861157429185e-28,5.6674425932850546e-30,2.5147126540262856e-32,5.6181542252661394e-30,5.71673096130397e-30,2.7273982056590753e-28,6.545755693581783e-27,0.6336379669713004,False,False,1.2596634733480718e-28,3.023192336035373e-27,0.29264908976773385,False,False,1.2596634724679828e-28,3.0231923339231563e-27,0.29264908950313595,False,False,1.3778528126217115e-30,3.3517411464756005e-29,0.3212085264732798,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,58,200,5.11,176.89,0.0881034482758621,52.89,1.287879305457307e-28,1.287879305458373e-28,1.3109237299716474e-30,7.129032258064517e-28,6.357466521388205e-45,7.129032258064517e-28,7.129032258064517e-28,5.595466101694916e-28,4.52830832074147e-32,5.594578553264051e-28,5.596353650125781e-28,5.595466101699296e-28,4.528308319866279e-32,5.594578553268602e-28,5.59635365012999e-28,5.6994856181555176e-30,2.52939543512211e-32,5.649909467627124e-30,5.749061768683911e-30,2.8246844319775604e-28,6.779242636746147e-27,0.6562398175301403,False,False,1.2911182756079595e-28,3.0986838614591035e-27,0.29995677110083907,False,False,1.2911182747278938e-28,3.0986838593469426e-27,0.29995677083474503,False,False,1.4098958374921745e-30,3.42968845981128e-29,0.32867847733312816,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,59,200,5.11,175.89,0.08661016949152542,53.89,1.319691775190963e-28,1.3196917751920543e-28,1.3433311510863393e-30,7.229508196721313e-28,6.357466521388205e-45,7.229508196721313e-28,7.229508196721313e-28,5.627278571428571e-28,4.594463121545825e-32,5.6263780566567475e-28,5.628179086200394e-28,5.627278571432977e-28,4.5944631206656606e-32,5.626378056661326e-28,5.628179086204628e-28,5.7318930392702085e-30,2.544250529613571e-32,5.6820257288897825e-30,5.7817603496506345e-30,2.9251603706343563e-28,7.020384889522457e-27,0.6795827123695979,False,False,1.3229307453416141e-28,3.1750337888198746e-27,0.3073475468975466,False,False,1.3229307444615745e-28,3.1750337867077763e-27,0.30734754662994,False,False,1.4423032586068654e-30,3.5085221972077963e-29,0.3362333771654564,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,60,200,5.11,174.89,0.08516666666666665,54.89,1.35186804776896e-28,1.351868047770076e-28,1.376109219936465e-30,7.3333333333333305e-28,1.271493304277641e-44,7.3333333333333305e-28,7.3333333333333305e-28,5.6594548440065685e-28,4.661841296534617e-32,5.658541123112448e-28,5.660368564900689e-28,5.659454844010999e-28,4.6618412956496266e-32,5.658541123117051e-28,5.6603685649049465e-28,5.764671108120335e-30,2.5592809861830624e-32,5.714509200791147e-30,5.814833015449523e-30,3.028985507246374e-28,7.2695652173913e-27,0.703703703703703,False,False,1.355107017919612e-28,3.25225684300707e-27,0.31482284254698056,False,False,1.3551070170395966e-28,3.252256840895029e-27,0.31482284227784363,False,False,1.4750813274569918e-30,3.58825756593556e-29,0.34387468333367877,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,61,200,5.11,173.89,0.08377049180327868,55.89,1.3844143996962167e-28,1.3844143996973582e-28,1.4092643318349312e-30,7.4406779661016915e-28,1.9072399564164612e-44,7.4406779661016915e-28,7.4406779661016915e-28,5.6920011959338235e-28,4.730472088743453e-32,5.69107402340443e-28,5.692928368463217e-28,5.692001195938281e-28,4.730472087853283e-32,5.691074023409061e-28,5.6929283684675e-28,5.797826220018801e-30,2.574489925800705e-32,5.747366217473108e-30,5.848286222564495e-30,3.136330140014735e-28,7.527192336035366e-27,0.7286423557609991,False,False,1.387653369846867e-28,3.330368087632482e-27,0.32238411622705,False,False,1.3876533689668785e-28,3.330368085520506e-27,0.3223841159563656,False,False,1.5082364393554581e-30,3.6689101231231776e-29,0.35160388672928633,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,62,200,5.11,172.89,0.08241935483870969,56.89,1.4173372526937002e-28,1.417337252694867e-28,1.4428030300762362e-30,7.551724137931033e-28,6.357466521388205e-45,7.551724137931033e-28,7.551724137931033e-28,5.724924048931307e-28,4.800385607985859e-32,5.723983173352142e-28,5.725864924510472e-28,5.724924048935791e-28,4.800385607090601e-32,5.723983173356801e-28,5.725864924514781e-28,5.831364918260106e-30,2.589880543877998e-32,5.7806032596000975e-30,5.882126576920115e-30,3.247376311844077e-28,7.793703148425786e-27,0.7544409613375127,False,False,1.4205762228443506e-28,3.409382934826442e-27,0.330032859852728,False,False,1.420576221964389e-28,3.409382932714531e-27,0.33003285958047823,False,False,1.5417751375967631e-30,3.7504957858767464e-29,0.35942251274161285,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,63,200,5.11,171.89,0.08111111111111109,57.89,1.4506431779225984e-28,1.4506431779237918e-28,1.4767320102415851e-30,7.666666666666669e-28,1.9072399564164612e-44,7.666666666666669e-28,7.666666666666669e-28,5.7582299741602065e-28,4.8716128616584157e-32,5.757275138039321e-28,5.759184810281092e-28,5.758229974164714e-28,4.8716128607580524e-32,5.757275138044005e-28,5.759184810285423e-28,5.8652938984254555e-30,2.605456112498878e-32,5.8142269586204775e-30,5.9163608382304335e-30,3.3623188405797127e-28,8.069565217391312e-27,0.7811447811447818,False,False,1.45388214807325e-28,3.489317155375801e-27,0.33777060005742165,False,False,1.4538821471933118e-28,3.4893171532639454e-27,0.33777059978358737,False,False,1.5757041177621124e-30,3.833030841752397e-29,0.3673321222614543,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,64,200,5.11,170.89,0.07984375,58.89,1.4843389003568194e-28,1.4843389003580386e-28,1.511058124655182e-30,7.785714285714287e-28,1.271493304277641e-44,7.785714285714287e-28,7.785714285714287e-28,5.791925696594426e-28,4.944185786824141e-32,5.790956636180209e-28,5.792894757008643e-28,5.791925696598962e-28,4.944185785918295e-32,5.7909566361849225e-28,5.792894757013002e-28,5.899620012839052e-30,2.6212199827314297e-32,5.848244101177516e-30,5.9509959245005874e-30,3.4813664596273303e-28,8.355279503105595e-27,0.8088023088023091,False,False,1.4875778705074695e-28,3.5701868892179276e-27,0.34559889920880615,False,False,1.48757786962756e-28,3.570186887106141e-27,0.3455988989333698,False,False,1.6100302321757086e-30,3.916531959596591e-29,0.37533431271992934,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,65,200,5.11,169.89,0.0786153846153846,59.89,1.5184313033099032e-28,1.5184313033111496e-28,1.5457883869979262e-30,7.909090909090906e-28,1.9072399564164612e-44,7.909090909090906e-28,7.909090909090906e-28,5.826018099547511e-28,5.0181372836356e-32,5.825034544639919e-28,5.827001654455103e-28,5.826018099552073e-28,5.018137282724437e-32,5.825034544644659e-28,5.827001654459487e-28,5.934350275181796e-30,2.6371755870236966e-32,5.882661633676131e-30,5.98603891668746e-30,3.6047430830039494e-28,8.65138339920948e-27,0.8374655647382914,False,False,1.5216702734605545e-28,3.6520086563053314e-27,0.3535193564605328,False,False,1.5216702725806709e-28,3.652008654193607e-27,0.3535193561834753,False,False,1.6447604945184526e-30,4.0010162007693285e-29,0.3834307191640378,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,66,200,5.11,168.89,0.07742424242424244,60.89,1.5529274331227752e-28,1.5529274331240485e-28,1.5809299770850352e-30,8.037037037037037e-28,0.0,8.037037037037037e-28,8.037037037037037e-28,5.860514229360382e-28,5.093501250166333e-32,5.85951590311535e-28,5.861512555605415e-28,5.860514229364972e-28,5.093501249249868e-32,5.859515903120119e-28,5.861512555609826e-28,5.9694918652689054e-30,2.6533264416871455e-32,5.9174866670118376e-30,6.021497063525973e-30,3.73268921095008e-28,8.958454106280194e-27,0.8671904227459781,False,False,1.5561664032734258e-28,3.734799367856223e-27,0.36153360884130104,False,False,1.55616640239357e-28,3.734799365744565e-27,0.3615336085626031,False,False,1.6799020846055623e-30,4.086501030766103e-29,0.39162301537043054,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,67,200,5.11,167.89,0.07626865671641792,61.89,1.5878345040190214e-28,1.587834504020322e-28,1.6164902458144376e-30,8.169811320754715e-28,1.271493304277641e-44,8.169811320754715e-28,8.169811320754715e-28,5.895421300256629e-28,5.17031261871253e-32,5.894407918983361e-28,5.896434681529896e-28,5.895421300261246e-28,5.170312617790487e-32,5.894407918988159e-28,5.896434681534333e-28,6.005052133998308e-30,2.669676149471579e-32,5.952726481468665e-30,6.0573777865279514e-30,3.8654634946677586e-28,9.277112387202623e-27,0.8980369735086713,False,False,1.5910734741696724e-28,3.8185763380072146e-27,0.3696433323828532,False,False,1.5910734732898435e-28,3.8185763358956216e-27,0.3696433321024952,False,False,1.715462353334965e-30,4.1730043312552764e-29,0.3999129149989922,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,68,200,5.11,166.89,0.0751470588235294,62.89,1.6231599031347313e-28,1.6231599031360597e-28,1.65247672029309e-30,8.307692307692307e-28,0.0,8.307692307692307e-28,8.307692307692307e-28,5.9307466993723386e-28,5.248607393639467e-32,5.929717972323185e-28,5.931775426421492e-28,5.930746699376982e-28,5.248607392711862e-32,5.92971797232801e-28,5.931775426425954e-28,6.04103860847696e-30,2.686228402235423e-32,5.988388531793146e-30,6.0936886851607746e-30,4.00334448160535e-28,9.608026755852843e-27,0.9300699300699298,False,False,1.626398873285382e-28,3.903357295884918e-27,0.3778502432885231,False,False,1.62639887240558e-28,3.9033572937733894e-27,0.37785024300648495,False,False,1.751448827813617e-30,4.260544412548276e-29,0.4083021727879006,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,69,200,5.11,165.89,0.07405797101449275,63.89,1.658911195730263e-28,1.6589111957316196e-28,1.688897109148735e-30,8.450980392156861e-28,1.271493304277641e-44,8.450980392156861e-28,8.450980392156861e-28,5.966497991967871e-28,5.32842269084856e-32,5.965453621120465e-28,5.967542362815277e-28,5.9664979919725415e-28,5.328422689915569e-32,5.965453621125318e-28,5.967542362819765e-28,6.0774589973326044e-30,2.7029869837155447e-32,6.02448045245178e-30,6.130437542213429e-30,4.1466325660699045e-28,9.951918158567773e-27,0.9633590810061394,False,False,1.6621501658809144e-28,3.989160398114195e-27,0.3861560991440509,False,False,1.6621501650011393e-28,3.9891603960027314e-27,0.3861560988603123,False,False,1.7878692166692613e-30,4.349140026520883e-29,0.4167925857919179,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,70,200,5.11,164.89,0.07299999999999998,64.89,1.6950961305916598e-28,1.6950961305930445e-28,1.7257593080349698e-30,8.599999999999998e-28,1.271493304277641e-44,8.599999999999998e-28,8.599999999999998e-28,6.002682926829267e-28,5.409796778943569e-32,6.001622606660594e-28,6.00374324699794e-28,6.002682926833967e-28,5.409796778005021e-32,6.001622606665478e-28,6.003743247002456e-28,6.11432119621884e-30,2.7199557724009547e-32,6.061010063079781e-30,6.167632329357899e-30,4.295652173913042e-28,1.0309565217391302e-26,0.9979797979797975,False,False,1.6983351007423104e-28,4.0760042417815456e-27,0.39456270017245587,False,False,1.6983350998625649e-28,4.076004239670153e-27,0.3945626998869969,False,False,1.824731415555497e-30,4.4388103800047744e-29,0.42538599466574634,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,71,200,5.11,163.89,0.0719718309859155,65.89,1.7317226456298166e-28,1.7317226456312295e-28,1.7630714053378857e-30,8.755102040816329e-28,1.271493304277641e-44,8.755102040816329e-28,8.755102040816329e-28,6.039309441867426e-28,5.492769122178919e-32,6.038232859119479e-28,6.040386024615373e-28,6.039309441872153e-28,5.492769121234652e-32,6.038232859124391e-28,6.0403860246199155e-28,6.151633293521755e-30,2.7371387445149493e-32,6.097985374129262e-30,6.205281212914248e-30,4.450754214729372e-28,1.0681810115350495e-26,1.0340136054421776,False,False,1.7349616157804696e-28,4.163907877873128e-27,0.4030718905348565,False,False,1.734961614900751e-28,4.163907875761799e-27,0.40307189024765533,False,False,1.862043512858412e-30,4.5295751486693773e-29,0.434084284994372,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,72,200,5.11,162.89,0.07097222222222221,66.89,1.7687988736858938e-28,1.7687988736873361e-28,1.8008416880929355e-30,8.916666666666668e-28,1.271493304277641e-44,8.916666666666668e-28,8.916666666666668e-28,6.076385669923501e-28,5.577380425280645e-32,6.075292503360146e-28,6.077478836486856e-28,6.07638566992826e-28,5.577380424330558e-32,6.075292503365091e-28,6.077478836491428e-28,6.189403576276805e-30,2.754539977110511e-32,6.1354145927254394e-30,6.243392559828171e-30,4.612318840579712e-28,1.106956521739131e-26,1.0715488215488218,False,False,1.7720378438365446e-28,4.252890825207708e-27,0.4116855596791973,False,False,1.7720378429568574e-28,4.252890823096454e-27,0.4116855593902333,False,False,1.8998137956134622e-30,4.621454491415166e-29,0.4428893886724232,False,False
1,0,step_r5_eta_1e-14,5,1e-14,52000,240,sensitivity,73,200,5.11,161.89,0.07000000000000002,67.89,1.8063331485519022e-28,1.8063331485533734e-28,1.839078648121133e-30,9.085106382978723e-28,0.0,9.085106382978723e-28,9.085106382978723e-28,6.11391994478951e-28,5.663672680233029e-32,6.112809864944184e-28,6.115030024634836e-28,6.1139199447942965e-28,5.663672679276935e-32,6.112809864949158e-28,6.115030024639435e-28,6.227640536305002e-30,2.77216365128401e-32,6.173306128739836e-30,6.2819749438701686e-30,4.780758556891767e-28,1.1473820536540243e-26,1.1106812808940467,False,False,1.8095721187025536e-28,4.3429730848861295e-27,0.42040564373897715,False,False,1.8095721178228942e-28,4.3429730827749426e-27,0.42040564344822795,False,False,1.938050755641659e-30,4.714469065300451e-29,0.45180328533465475,False,False
